1521039000.17, 349, 1, 2
1521039000.18, 350, 1, 2
1521039000.2, 350, 1, 2
1521039000.21, 350, 1, 2
1521039000.22, 349, 1, 2
1521039000.23, 350, 1, 2
1521039000.25, 349, 1, 2
1521039000.26, 350, 1, 2
1521039000.27, 350, 1, 2
1521039000.29, 350, 1, 2
1521039000.3, 350, 1, 2
1521039000.31, 350, 1, 2
1521039000.32, 349, 1, 2
1521039000.34, 350, 1, 2
1521039000.35, 350, 1, 2
1521039000.36, 351, 1, 2
1521039000.37, 350, 1, 2
1521039000.38, 350, 1, 2
1521039000.4, 349, 1, 2
1521039000.41, 350, 1, 2
1521039000.42, 349, 1, 2
1521039000.43, 349, 1, 2
1521039000.45, 350, 1, 2
1521039000.46, 351, 1, 2
1521039000.47, 350, 1, 2
1521039000.48, 350, 1, 2
1521039000.49, 350, 1, 2
1521039000.51, 350, 1, 2
1521039000.52, 351, 1, 2
1521039000.54, 350, 1, 2
1521039000.55, 349, 1, 2
1521039000.56, 351, 1, 2
1521039000.57, 350, 1, 2
1521039000.59, 350, 1, 2
1521039000.6, 350, 1, 2
1521039000.61, 350, 1, 2
1521039000.62, 350, 1, 2
1521039000.63, 350, 1, 2
1521039000.65, 349, 1, 2
1521039000.66, 349, 1, 2
1521039000.67, 350, 1, 2
1521039000.68, 349, 1, 2
1521039000.7, 349, 1, 2
1521039000.71, 350, 1, 2
1521039000.72, 350, 1, 2
1521039000.73, 350, 1, 2
1521039000.74, 350, 1, 2
1521039000.76, 350, 1, 2
1521039000.77, 350, 1, 2
1521039000.79, 350, 1, 2
1521039000.8, 350, 1, 2
1521039000.81, 350, 1, 2
1521039000.82, 350, 1, 2
1521039000.84, 350, 1, 2
1521039000.85, 350, 1, 2
1521039000.86, 349, 1, 2
1521039000.87, 350, 1, 2
1521039000.88, 350, 1, 2
1521039000.9, 349, 1, 2
1521039000.91, 349, 1, 2
1521039000.92, 349, 1, 2
1521039000.93, 349, 1, 2
1521039000.95, 350, 1, 2
1521039000.96, 349, 1, 2
1521039000.97, 350, 1, 2
1521039000.98, 350, 1, 2
1521039000.99, 350, 1, 2
1521039001.01, 350, 1, 2
1521039001.02, 350, 1, 2
1521039001.04, 350, 1, 2
1521039001.05, 349, 1, 2
1521039001.06, 350, 1, 2
1521039001.07, 350, 1, 2
1521039001.09, 350, 1, 2
1521039001.1, 350, 1, 2
1521039001.11, 350, 1, 2
1521039001.12, 351, 1, 2
1521039001.13, 350, 1, 2
1521039001.15, 350, 1, 2
1521039001.16, 349, 1, 2
1521039001.17, 350, 1, 2
1521039001.18, 349, 1, 2
1521039001.2, 350, 1, 2
1521039001.21, 350, 1, 2
1521039001.22, 350, 1, 2
1521039001.23, 348, 2, 1
1521039001.24, 322, 2, 1
1521039001.26, 320, 2, 1
1521039001.27, 316, 2, 1
1521039001.29, 304, 2, 1
1521039001.3, 282, 2, 1
1521039001.31, 247, 2, 1
1521039001.32, 213, 2, 1
1521039001.34, 187, 2, 1
1521039001.35, 170, 2, 1
1521039001.36, 158, 2, 1
1521039001.37, 145, 2, 1
1521039001.38, 132, 2, 1
1521039001.4, 113, 2, 1
1521039001.41, 96, 2, 1
1521039001.42, 82, 2, 1
1521039001.43, 68, 2, 1
1521039001.44, 59, 2, 1
1521039001.45, 48, 2, 1
