1521038702.13, 351, 1, 2
1521038702.14, 351, 1, 2
1521038702.15, 351, 1, 2
1521038702.16, 350, 1, 2
1521038702.18, 351, 1, 2
1521038702.19, 352, 1, 2
1521038702.2, 351, 1, 2
1521038702.22, 351, 1, 2
1521038702.23, 352, 1, 2
1521038702.24, 352, 1, 2
1521038702.25, 351, 1, 2
1521038702.27, 352, 1, 2
1521038702.28, 351, 1, 2
1521038702.29, 351, 1, 2
1521038702.3, 351, 1, 2
1521038702.32, 351, 1, 2
1521038702.33, 351, 1, 2
1521038702.34, 351, 1, 2
1521038702.35, 351, 1, 2
1521038702.37, 352, 1, 2
1521038702.38, 351, 1, 2
1521038702.39, 352, 1, 2
1521038702.4, 351, 1, 2
1521038702.41, 352, 1, 2
1521038702.43, 352, 1, 2
1521038702.44, 352, 1, 2
1521038702.45, 351, 1, 2
1521038702.47, 351, 1, 2
1521038702.48, 351, 1, 2
1521038702.49, 352, 1, 2
1521038702.5, 351, 1, 2
1521038702.52, 351, 1, 2
1521038702.53, 351, 1, 2
1521038702.54, 350, 1, 2
1521038702.55, 351, 1, 2
1521038702.57, 351, 1, 2
1521038702.58, 350, 1, 2
1521038702.59, 351, 1, 2
1521038702.6, 351, 1, 2
1521038702.62, 352, 1, 2
1521038702.63, 351, 1, 2
1521038702.64, 353, 1, 2
1521038702.65, 352, 1, 2
1521038702.67, 352, 1, 2
1521038702.68, 351, 1, 2
1521038702.69, 352, 1, 2
1521038702.7, 352, 1, 2
1521038702.72, 352, 1, 2
1521038702.73, 352, 1, 2
1521038702.74, 352, 1, 2
1521038702.75, 351, 1, 2
1521038702.77, 353, 1, 2
1521038702.78, 352, 1, 2
1521038702.79, 352, 1, 2
1521038702.8, 352, 1, 2
1521038702.82, 351, 1, 2
1521038702.83, 351, 1, 2
1521038702.84, 351, 1, 2
1521038702.85, 352, 1, 2
1521038702.86, 351, 1, 2
1521038702.88, 351, 1, 2
1521038702.89, 352, 1, 2
1521038702.9, 352, 1, 2
1521038702.92, 352, 1, 2
1521038702.93, 351, 1, 2
1521038702.94, 351, 1, 2
1521038702.95, 352, 1, 2
1521038702.97, 352, 1, 2
1521038702.98, 352, 1, 2
1521038702.99, 352, 1, 2
1521038703.0, 352, 1, 2
1521038703.02, 352, 1, 2
1521038703.03, 351, 1, 2
1521038703.04, 351, 1, 2
1521038703.05, 351, 1, 2
1521038703.07, 350, 1, 2
1521038703.08, 351, 1, 2
1521038703.09, 351, 1, 2
1521038703.1, 352, 1, 2
1521038703.11, 352, 1, 2
1521038703.13, 352, 1, 2
1521038703.14, 352, 1, 2
1521038703.15, 352, 1, 2
1521038703.17, 352, 1, 2
1521038703.18, 352, 1, 2
1521038703.19, 349, 2, 1
1521038703.2, 321, 2, 1
1521038703.22, 321, 2, 1
1521038703.23, 317, 2, 1
1521038703.24, 312, 2, 1
1521038703.25, 300, 2, 1
1521038703.27, 280, 2, 1
1521038703.28, 255, 2, 1
1521038703.29, 228, 2, 1
1521038703.3, 206, 2, 1
1521038703.32, 188, 2, 1
1521038703.33, 176, 2, 1
1521038703.34, 167, 2, 1
1521038703.35, 159, 2, 1
1521038703.36, 152, 2, 1
1521038703.38, 145, 2, 1
1521038703.39, 139, 2, 1
1521038703.4, 131, 2, 1
1521038703.42, 123, 2, 1
1521038703.43, 114, 2, 1
1521038703.44, 107, 2, 1
1521038703.45, 100, 2, 1
1521038703.47, 93, 2, 1
1521038703.47, 89, 2, 1
1521038703.49, 83, 2, 1
1521038703.5, 77, 2, 1
1521038703.51, 77, 2, 1
1521038703.52, 70, 2, 1
1521038703.53, 67, 2, 1
1521038703.54, 66, 2, 1
1521038703.56, 60, 2, 1
1521038703.57, 60, 2, 1
1521038703.58, 57, 2, 1
1521038703.59, 56, 2, 1
1521038703.6, 53, 2, 1
1521038703.61, 50, 2, 1
1521038703.63, 51, 2, 1
1521038703.63, 49, 2, 1
1521038703.65, 48, 2, 1
1521038703.66, 45, 2, 1
1521038703.67, 45, 2, 1
1521038703.68, 44, 2, 1
1521038703.69, 44, 2, 1
1521038703.7, 43, 2, 1
1521038703.72, 41, 2, 1
1521038703.73, 40, 2, 1
1521038703.74, 40, 2, 1
1521038703.75, 39, 2, 1
1521038703.76, 38, 2, 1
1521038703.77, 35, 2, 1
1521038703.79, 35, 2, 1
1521038703.8, 32, 2, 1
1521038703.81, 35, 2, 1
1521038703.82, 35, 2, 1
1521038703.83, 35, 2, 1
1521038703.84, 34, 2, 1
1521038703.86, 34, 2, 1
1521038703.86, 32, 2, 1
1521038703.88, 32, 2, 1
1521038703.89, 31, 2, 1
1521038703.9, 31, 2, 1
1521038703.91, 31, 2, 1
1521038703.92, 31, 2, 1
1521038703.93, 30, 2, 1
1521038703.95, 30, 2, 1
1521038703.96, 30, 2, 1
1521038703.97, 29, 2, 1
1521038703.98, 30, 2, 1
1521038703.99, 29, 2, 1
1521038704.0, 43, 1, 2
1521038704.02, 83, 1, 2
1521038704.03, 83, 1, 2
1521038704.04, 83, 1, 2
1521038704.05, 87, 1, 2
1521038704.06, 91, 1, 2
