1521038894.5, 349, 1, 2
1521038894.51, 349, 1, 2
1521038894.53, 349, 1, 2
1521038894.54, 349, 1, 2
1521038894.55, 349, 1, 2
1521038894.56, 352, 1, 2
1521038894.58, 351, 1, 2
1521038894.59, 350, 1, 2
1521038894.6, 350, 1, 2
1521038894.61, 349, 1, 2
1521038894.62, 350, 1, 2
1521038894.64, 350, 1, 2
1521038894.65, 350, 1, 2
1521038894.66, 350, 1, 2
1521038894.67, 350, 1, 2
1521038894.69, 350, 1, 2
1521038894.7, 350, 1, 2
1521038894.71, 350, 1, 2
1521038894.72, 350, 1, 2
1521038894.73, 351, 1, 2
1521038894.75, 351, 1, 2
1521038894.76, 350, 1, 2
1521038894.78, 350, 1, 2
1521038894.79, 350, 1, 2
1521038894.8, 351, 1, 2
1521038894.81, 350, 1, 2
1521038894.83, 350, 1, 2
1521038894.84, 350, 1, 2
1521038894.85, 350, 1, 2
1521038894.86, 350, 1, 2
1521038894.87, 349, 1, 2
1521038894.89, 350, 1, 2
1521038894.9, 350, 1, 2
1521038894.91, 350, 1, 2
1521038894.92, 350, 1, 2
1521038894.93, 349, 1, 2
1521038894.95, 350, 1, 2
1521038894.96, 350, 1, 2
1521038894.97, 349, 1, 2
1521038894.98, 350, 1, 2
1521038895.0, 350, 1, 2
1521038895.01, 350, 1, 2
1521038895.03, 350, 1, 2
1521038895.04, 349, 1, 2
1521038895.05, 350, 1, 2
1521038895.06, 349, 1, 2
1521038895.08, 350, 1, 2
1521038895.09, 349, 1, 2
1521038895.1, 350, 1, 2
1521038895.11, 350, 1, 2
1521038895.12, 350, 1, 2
1521038895.14, 349, 1, 2
1521038895.15, 349, 1, 2
1521038895.16, 349, 1, 2
1521038895.17, 349, 1, 2
1521038895.18, 349, 1, 2
1521038895.2, 350, 1, 2
1521038895.21, 349, 1, 2
1521038895.22, 350, 1, 2
1521038895.23, 350, 1, 2
1521038895.25, 351, 1, 2
1521038895.26, 349, 1, 2
1521038895.28, 350, 1, 2
1521038895.29, 349, 1, 2
1521038895.3, 350, 1, 2
1521038895.31, 350, 1, 2
1521038895.32, 350, 1, 2
1521038895.34, 350, 1, 2
1521038895.35, 349, 1, 2
1521038895.36, 349, 1, 2
1521038895.37, 351, 1, 2
1521038895.39, 349, 1, 2
1521038895.4, 349, 1, 2
1521038895.41, 348, 1, 2
1521038895.42, 350, 1, 2
1521038895.43, 350, 1, 2
1521038895.45, 349, 1, 2
1521038895.46, 350, 1, 2
1521038895.47, 350, 1, 2
1521038895.48, 350, 1, 2
1521038895.5, 349, 1, 2
1521038895.51, 350, 1, 2
1521038895.53, 351, 1, 2
1521038895.54, 349, 1, 2
1521038895.55, 349, 1, 2
1521038895.56, 348, 2, 1
1521038895.57, 321, 2, 1
1521038895.59, 320, 2, 1
1521038895.6, 317, 2, 1
1521038895.61, 307, 2, 1
1521038895.62, 289, 2, 1
1521038895.64, 258, 2, 1
1521038895.65, 225, 2, 1
1521038895.66, 198, 2, 1
1521038895.67, 179, 2, 1
1521038895.68, 165, 2, 1
1521038895.7, 155, 2, 1
1521038895.71, 145, 2, 1
1521038895.72, 132, 2, 1
1521038895.73, 117, 2, 1
1521038895.75, 104, 2, 1
1521038895.76, 90, 2, 1
1521038895.77, 79, 2, 1
1521038895.78, 68, 2, 1
1521038895.8, 61, 2, 1
1521038895.81, 53, 2, 1
1521038895.82, 47, 2, 1
1521038895.83, 41, 2, 1
1521038895.84, 36, 2, 1
1521038895.85, 33, 2, 1
1521038895.86, 30, 2, 1
1521038895.87, 26, 2, 1
1521038895.89, 23, 2, 1
1521038895.9, 21, 2, 1
1521038895.91, 19, 2, 1
